season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_oe,team1_de,team1_pt_school_s16,team1_pt_school_ff,team2_seed,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_oe,team2_de,team2_pt_school_s16,team2_pt_school_ff,result
2010,1307,62,1285,57,3,New Mexico,47.8193,36.9418,66.8867,10.3717,49.0925,33.3333,67.0134,7.5545,36.5299,39.8023,56.0316,56.7436,0.0966,0.082,112.148,98.023,0,0,14,Montana,51.9231,39.3145,71.8584,8.9219,44.7955,36.0341,65.7763,7.5962,32.2917,30.356,49.2517,46.0829,0.0997,0.0876,108.8523,97.7719,0,0,1
2010,1320,69,1424,66,9,Northern Iowa,47.5046,35.3566,75.814,6.4103,44.7802,33.279,69.0428,6.3771,37.8518,35.9531,49.1299,45.1659,0.0958,0.0788,107.2686,91.6915,0,0,8,Nevada Las Vegas,53.3607,33.3333,71.7949,10.2703,43.2432,33.7329,70.7134,7.2951,35.518,34.4746,60.8,51.1078,0.1133,0.0716,107.2269,94.0158,1,0,1
2010,1325,97,1207,83,14,Ohio,46.3964,36.4993,72.8235,6.6192,46.9751,30.7143,69.9068,9.1592,35.6211,33.2542,57.3844,56.9143,0.1066,0.0821,104.4282,97.691,0,0,3,Georgetown,54.6961,38.6861,71.131,12.6206,45.9807,33.4884,71.8354,10.3394,30.1928,34.1451,57.6796,56.3452,0.1048,0.1083,109.9958,97.7879,2,1,1
2010,1388,80,1350,71,10,St. Mary's,52.1811,40.5286,76.129,11.1776,46.3739,30.1969,65.9359,6.5021,35.9177,23.3163,57.4725,38.5629,0.0735,0.0843,116.3831,97.8036,0,0,7,Richmond,49.9192,35.5114,70,11.9245,43.7736,30.0664,70.6304,9.37,36.2513,31.2403,50.9217,45.5979,0.1241,0.0816,103.7747,93.7245,0,0,1
2010,1397,62,1361,59,6,Tennessee,51.7749,32.0117,67.0968,10.7399,45.6643,29.7158,69.5284,10.5157,31.3247,38.1093,53.2795,52.3632,0.1116,0.0865,103.3137,91.9579,2,0,11,San Diego St.,53.5176,31.7669,61.8644,13.2392,43.0715,36.1017,69.8529,8.6265,30.8227,34.2426,51.9802,56.4907,0.1121,0.0942,107.8931,95.9992,0,0,1
2010,1437,73,1352,70,2,Villanova,50.3894,37.2781,75.4936,11.5789,45.5263,33.5664,70.989,10.8255,34.4898,38.5445,49.9444,58.7615,0.1078,0.0903,113.4836,100.265,4,1,15,Robert Morris,46.7474,36.0806,66.5891,7.1942,46.0432,32.1221,71.8931,9.0015,29.2291,38.2222,53.1288,57.0259,0.1122,0.103,101.3257,96.8173,0,0,1
2010,1448,81,1400,80,9,Wake Forest,47.2106,30.8046,65.748,12.7643,43.7745,29.2007,68.6813,8.4379,23.2745,32.4339,45.3761,47.9675,0.0985,0.0989,100.7884,94.6932,0,0,8,Texas,50.8794,34.4523,63.3257,12.9593,43.5538,32.1549,68.3853,7.9146,26.228,28.4075,48.6567,46.5006,0.1058,0.0971,108.8679,93.6786,5,1,1
2010,1449,80,1266,78,11,Washington,49.4526,33.6268,72.0442,10.0874,45.8642,32.13,68.1668,6.5693,25.6781,27.1436,51.2948,46.2791,0.1002,0.0835,108.3075,95.6118,2,0,6,Marquette,47.8793,41.2651,74.0909,5.5004,50.0382,32.5188,68.0812,10.2773,35.1323,28.8973,59.9303,56.401,0.1207,0.0857,111.1804,98.1909,0,0,1
2010,1210,64,1329,59,10,Georgia Tech,49.0291,35.7895,65.4809,13.6432,42.8036,31.2925,66.9903,7.8363,28.33,35.5244,52.5796,57.5531,0.1114,0.1118,102.0208,93.5159,1,1,7,Oklahoma St.,52.5093,34.949,71.5339,6.8709,44.9503,36.1465,69.7947,9.0149,42.1505,34.2048,49.1061,49.3506,0.0941,0.0831,107.5464,98.6479,0,0,1
2010,1268,89,1222,77,4,Maryland,49.8663,38.5714,72.9569,10.5147,42.1324,33.9652,69.8305,7.754,24.6727,31.7612,56.4706,47.335,0.1096,0.0794,111.324,95.8087,7,2,13,Houston,45.2397,35.5696,70.596,7.0809,51.6618,33.4483,71.3368,8.2696,35.4419,29.5316,45.1717,49.945,0.1305,0.0628,109.2381,104.0244,0,0,1
2010,1277,70,1308,67,5,Michigan St.,51.6404,34.375,68.4555,9.5497,45.1087,32.8477,70.9828,6.168,26.3056,36.9555,62.2177,55.7298,0.0987,0.0991,108.3923,95.4326,8,5,12,New Mexico St.,51.3877,37.4667,69.7422,7.9941,49.815,35.7143,68.9394,7.233,38.6797,34.5763,52.9148,57.8664,0.0839,0.0801,109.0478,108.1713,0,0,1
2010,1281,86,1155,78,10,Missouri,47.6123,36.8046,72.409,12.2511,45.1761,31.6781,70.2446,7.484,33.3175,30.8995,56.3715,49.2903,0.1519,0.0835,107.1079,91.6829,1,0,7,Clemson,50.9222,34.2314,66.055,11.9368,47.2727,29.4235,67.8914,8.0192,33.5996,28.4502,53.2315,51.4745,0.1343,0.1174,104.5143,91.679,0,0,1
2010,1338,89,1324,66,3,Pittsburgh,48.9097,34.2803,69.2903,10.412,43.5955,31.3869,66.0911,10.3583,29.1391,29.1025,66.2546,50.2653,0.0811,0.0852,106.7708,96.4841,3,0,14,Oakland,49.813,31.5615,71.6437,10.9255,50.0348,33.9216,67.6704,8.6013,31.0469,26.1941,49.0654,47.5336,0.0919,0.0984,106.8378,102.1336,0,0,1
2010,1393,79,1436,56,1,Syracuse,57.1224,39.1026,67.651,17.1851,46.2675,30.2083,63.7024,5.7266,30.8758,40.186,64.5873,63.4346,0.1355,0.1194,114.266,94.1878,14,3,16,Vermont,48.5294,31.6794,68.5622,10.2248,43.6548,32.0261,69.242,9.7059,27.8132,30.7383,51.2107,48.4962,0.1008,0.1025,104.6583,94.5963,0,0,1
2010,1452,77,1288,50,2,West Virginia,47.9356,33.7714,70.3917,11.3887,46.0691,32.3529,67.8981,7.8376,34.7489,32.1873,62.4204,52.2727,0.0859,0.0944,111.9112,97.7246,1,0,15,Morgan St.,46.5804,33.1169,70.0916,9.6142,45.6673,32.5497,67.5353,9.4886,27.5123,25.9138,48.0208,47.6718,0.0924,0.0829,107.9646,98.5974,0,0,1
2010,1458,53,1459,49,4,Wisconsin,49.9529,35.7039,73.2394,9.5439,45.1858,34.3284,68.8811,6.9746,39.3714,25.3468,53.0928,46.6568,0.0943,0.0737,111.4756,92.8539,3,0,13,Wofford,47.7399,34.8837,66.9988,5.7166,46.7794,30.5302,67.6056,10.3886,30.7143,30.5757,56.8381,42.7807,0.1042,0.0791,104.4317,93.6863,0,0,1
2010,1124,76,1330,68,3,Baylor,52.9985,38.1847,72.8933,17.1091,41.2979,33.6146,67.9887,6.3718,32.3872,34.3977,50.7886,57.9474,0.0962,0.0899,112.7598,98.0898,0,0,11,Old Dominion,49.1547,31.6794,64.8,8.6491,45.799,30.0613,66.4865,8.3875,25.4122,34.9411,59.9783,53.5904,0.1242,0.1009,106.2626,90.1057,0,0,1
2010,1246,90,1448,60,1,Kentucky,54.5752,33.142,66.9072,17.7662,41.1496,31.2899,68.8501,7.7778,31.2977,33.8375,53.3771,47.6571,0.1036,0.0969,111.7162,92.0294,0,0,9,Wake Forest,47.2106,30.8046,65.748,12.7643,43.7745,29.2007,68.6813,8.4379,23.2745,32.4339,45.3761,47.9675,0.0985,0.0989,100.7884,94.6932,0,0,1
2010,1397,83,1325,68,6,Tennessee,51.7749,32.0117,67.0968,10.7399,45.6643,29.7158,69.5284,10.5157,31.3247,38.1093,53.2795,52.3632,0.1116,0.0865,103.3137,91.9579,2,0,14,Ohio,46.3964,36.4993,72.8235,6.6192,46.9751,30.7143,69.9068,9.1592,35.6211,33.2542,57.3844,56.9143,0.1066,0.0821,104.4282,97.691,0,0,1
2010,1449,82,1307,64,11,Washington,49.4526,33.6268,72.0442,10.0874,45.8642,32.13,68.1668,6.5693,25.6781,27.1436,51.2948,46.2791,0.1002,0.0835,108.3075,95.6118,2,0,3,New Mexico,47.8193,36.9418,66.8867,10.3717,49.0925,33.3333,67.0134,7.5545,36.5299,39.8023,56.0316,56.7436,0.0966,0.082,112.148,98.023,0,0,1
2010,1165,87,1458,69,12,Cornell,51.0758,43.2815,73.3591,10.0176,46.6608,34.2105,71.5397,8.6062,39.8086,31.8563,59.0376,52.1739,0.108,0.0976,113.4091,97.4265,0,0,4,Wisconsin,49.9529,35.7039,73.2394,9.5439,45.1858,34.3284,68.8811,6.9746,39.3714,25.3468,53.0928,46.6568,0.0943,0.0737,111.4756,92.8539,3,0,1
2010,1181,68,1143,53,1,Duke,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,114.7741,91.28,18,10,8,California,52.0085,37.4384,75.7322,6.2591,48.8355,31.5534,69.3816,9.3023,30.0296,31.0241,51.7598,50.2309,0.0825,0.0812,114.0441,99.398,0,0,1
2010,1277,85,1268,83,5,Michigan St.,51.6404,34.375,68.4555,9.5497,45.1087,32.8477,70.9828,6.168,26.3056,36.9555,62.2177,55.7298,0.0987,0.0991,108.3923,95.4326,8,5,4,Maryland,49.8663,38.5714,72.9569,10.5147,42.1324,33.9652,69.8305,7.754,24.6727,31.7612,56.4706,47.335,0.1096,0.0794,111.324,95.8087,7,2,1
2010,1393,87,1211,65,1,Syracuse,57.1224,39.1026,67.651,17.1851,46.2675,30.2083,63.7024,5.7266,30.8758,40.186,64.5873,63.4346,0.1355,0.1194,114.266,94.1878,14,3,8,Gonzaga,54.3981,35.4582,66.7043,10.3132,44.767,33.9117,65.3614,7.3302,27.9199,32.63,50.2831,51.186,0.0924,0.0929,110.9178,97.1099,4,0,1
2010,1462,71,1338,68,6,Xavier,50.141,37.6506,71.134,8.8949,46.0243,29.822,65.4443,12.4118,31.8924,31.2326,51.4048,53.0543,0.0927,0.0884,110.8022,95.688,0,0,3,Pittsburgh,48.9097,34.2803,69.2903,10.412,43.5955,31.3869,66.0911,10.3583,29.1391,29.1025,66.2546,50.2653,0.0811,0.0852,106.7708,96.4841,3,0,1
2010,1139,63,1393,59,5,Butler,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,108.4929,92.5372,0,0,1,Syracuse,57.1224,39.1026,67.651,17.1851,46.2675,30.2083,63.7024,5.7266,30.8758,40.186,64.5873,63.4346,0.1355,0.1194,114.266,94.1878,14,3,1
2010,1181,70,1345,57,1,Duke,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,114.7741,91.28,18,10,4,Purdue,49.6713,31.8569,72.3179,12.1896,41.6102,35.3167,71.4706,6.6472,30.0102,28.1622,56.8627,51.289,0.1051,0.0779,106.5055,91.454,1,0,1
2010,1397,76,1326,73,6,Tennessee,51.7749,32.0117,67.0968,10.7399,45.6643,29.7158,69.5284,10.5157,31.3247,38.1093,53.2795,52.3632,0.1116,0.0865,103.3137,91.9579,2,0,2,Ohio St.,54.8062,38.9831,69.6503,12.1894,45.1087,33.7001,70.9981,5.814,35.4354,36.0794,55.4425,55.8111,0.1086,0.0818,113.6388,94.1432,1,1,1
2010,1139,63,1243,56,5,Butler,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,108.4929,92.5372,0,0,2,Kansas St.,48.9951,36.0176,66.8539,13.3624,45.1707,33.7229,70.2991,8.2467,32.1261,30.3138,54.6695,51.4563,0.1038,0.0969,109.5895,95.6136,0,0,1
2010,1452,73,1246,66,2,West Virginia,47.9356,33.7714,70.3917,11.3887,46.0691,32.3529,67.8981,7.8376,34.7489,32.1873,62.4204,52.2727,0.0859,0.0944,111.9112,97.7246,1,0,1,Kentucky,54.5752,33.142,66.9072,17.7662,41.1496,31.2899,68.8501,7.7778,31.2977,33.8375,53.3771,47.6571,0.1036,0.0969,111.7162,92.0294,0,0,1
2010,1181,78,1124,71,1,Duke,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,114.7741,91.28,18,10,3,Baylor,52.9985,38.1847,72.8933,17.1091,41.2979,33.6146,67.9887,6.3718,32.3872,34.3977,50.7886,57.9474,0.0962,0.0899,112.7598,98.0898,0,0,1
2010,1277,70,1397,69,5,Michigan St.,51.6404,34.375,68.4555,9.5497,45.1087,32.8477,70.9828,6.168,26.3056,36.9555,62.2177,55.7298,0.0987,0.0991,108.3923,95.4326,8,5,6,Tennessee,51.7749,32.0117,67.0968,10.7399,45.6643,29.7158,69.5284,10.5157,31.3247,38.1093,53.2795,52.3632,0.1116,0.0865,103.3137,91.9579,2,0,1
2010,1139,52,1277,50,5,Butler,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,108.4929,92.5372,0,0,5,Michigan St.,51.6404,34.375,68.4555,9.5497,45.1087,32.8477,70.9828,6.168,26.3056,36.9555,62.2177,55.7298,0.0987,0.0991,108.3923,95.4326,8,5,1
2010,1181,61,1139,59,1,Duke,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,114.7741,91.28,18,10,5,Butler,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,108.4929,92.5372,0,0,1
2011,1421,81,1114,77,16,NC Asheville,49.0242,32.244,70.6044,11.5517,46.2069,34.1338,68.6331,8.8212,26.3793,33.4481,55.6701,54.1497,0.1243,0.1065,101.2503,96.3787,0,0,16,Arkansas Little Rock,42.4366,39.3162,69.7009,7.0922,50.0887,34.1021,70.67,10.2208,32.3562,34.9856,51.0013,54.9223,0.0863,0.0634,101.967,103.5429,0,0,1
2011,1139,60,1330,58,8,Butler,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,109.5098,98.0368,1,1,9,Old Dominion,48.1481,32.8713,66.8122,13.2246,42.7536,36.5672,62.5,7.7853,27.6258,37.7678,60.3985,59.4142,0.113,0.0952,108.0705,95.3452,0,0,1
2011,1140,74,1459,66,3,Brigham Young,50.2187,35.9281,76.2188,9.9591,45.2251,33.2815,68.7853,8.8192,37.8342,30.4884,52.0728,51.8814,0.1132,0.0808,113.2313,95.1031,0,0,14,Wofford,50.4412,39.9594,69.2802,6.8966,48.757,34.8148,71.8329,8.0882,26.6055,30.2182,55.1529,45.8543,0.1007,0.0896,112.4804,103.3314,0,0,1
2011,1153,78,1281,63,6,Cincinnati,48.7578,33.7942,66.8464,10.2219,44.691,32.3864,70.3002,7.764,33.574,29.4972,58.6085,55.102,0.1151,0.0914,107.0048,92.5232,0,0,11,Missouri,50.1754,36.2364,73.4838,12.2172,48.4163,34.3066,69.3316,6.5965,31.0928,29.2423,56.3291,53.8554,0.1317,0.0775,109.8463,98.1257,1,0,1
2011,1211,86,1385,71,11,Gonzaga,51.8791,36.1059,76.2389,10.1569,42.692,36.9436,70.2417,7.2218,28.0488,35.756,57.5419,47.7807,0.1051,0.0965,110.5722,95.2322,4,0,6,St. John's,49.3314,33.4895,71.0089,9.1977,47.5538,37.1512,70.1754,9.584,24.0835,39.9883,51.6729,66.5765,0.1209,0.0918,105.087,99.4569,0,0,1
2011,1246,59,1343,57,4,Kentucky,48.8482,39.7454,70.9759,15.5296,42.4301,32.3575,72.3404,8.9431,32.3866,29.6618,48.1038,48.5516,0.0832,0.0793,113.6506,94.9064,1,0,13,Princeton,50.4872,36.7387,73.5,10.596,46.0265,33.3333,72.089,10.8946,31.0745,26.8765,53.7649,49.0057,0.0908,0.0854,106.5987,97.7429,0,0,1
2011,1287,62,1257,61,13,Morehead St.,49.9577,34.2105,67.5141,10.1843,45.6838,36.6721,69.0438,8.0304,32.5157,37.5152,50.2545,61.4613,0.1305,0.1014,106.2067,96.1972,0,0,4,Louisville,51.5713,36.1827,66.3477,13.5031,43.4414,31.1424,69.6104,7.4134,40.7637,33.0233,63.9621,51.8373,0.1346,0.0975,107.791,92.9513,3,1,1
2011,1338,74,1421,51,1,Pittsburgh,50.517,39.4531,67.0807,8.9516,43.2258,32.623,67.5585,10.4136,27.4384,32.973,67.1558,53.6054,0.0738,0.077,115.897,95.435,3,0,16,NC Asheville,49.0242,32.244,70.6044,11.5517,46.2069,34.1338,68.6331,8.8212,26.3793,33.4481,55.6701,54.1497,0.1243,0.1065,101.2503,96.3787,0,0,1
2011,1361,68,1294,50,2,San Diego St.,50.2477,34.1584,69.8565,12.092,42.73,31.5697,71.6418,6.8648,30.0149,29.6084,50.2726,49.0066,0.0947,0.0774,110.6201,91.8636,0,0,15,Northern Colorado,44.9532,38.3013,76.8895,5.8242,46.044,35.0769,71.0682,10.1977,39.3691,41.6667,50.6706,58.2689,0.0843,0.0953,106.5384,99.6473,0,0,1
2011,1417,78,1277,76,7,UCLA,50.8121,32.6415,67.9455,13.4431,44.2387,34.7826,67.284,7.5793,29.073,25.7637,59.3976,48.8429,0.0803,0.1025,103.5282,96.8615,3,3,10,Michigan St.,46.748,34.9835,69.9405,13.4786,44.7942,36.3475,66.0969,8.6992,33.0065,31.2812,63.0241,51.3158,0.0959,0.0964,102.3626,100.0946,9,6,1
2011,1199,57,1401,50,10,Florida St.,48.4227,33.4385,66.4828,17.5454,40.0173,30.6176,69.5402,8.5962,33.3333,39.6767,51.2107,55.0287,0.1221,0.1064,98.8268,89.5274,0,0,7,Texas A&M,48.6368,33.9147,69.821,4.5126,46.2094,31.5693,68.7398,12.577,31.216,33.0918,58.6538,52.1168,0.1012,0.0988,106.3157,96.1049,0,0,1
2011,1228,73,1424,62,9,Illinois,50.5344,38.6667,72.9128,12.0731,45.6712,30.506,72.3101,7.2519,31.4136,34.8006,63.5347,53.2051,0.083,0.0843,106.7756,98.0817,2,1,8,Nevada Las Vegas,51.4867,32.9749,68.9415,10.4131,44.3201,32.8696,69.6662,6.5728,30.3922,33.1031,60.2138,50.8523,0.1202,0.074,106.342,92.5143,1,0,1
2011,1276,75,1397,45,8,Michigan,51.7375,35.3393,70.3704,6.0714,49.375,32.0417,68.0734,9.556,42.9829,37.4651,56.8966,56.5104,0.0765,0.0689,105.3073,100.8622,0,0,9,Tennessee,48.7482,30.0172,68.4416,10.6239,46.796,33.237,70.4545,10.3093,30.0361,36.8477,52.9271,52.7389,0.1082,0.0987,103.5544,98.8677,3,0,1
2011,1323,69,1103,56,2,Notre Dame,50.7117,38.5593,72.4305,9.5952,43.5532,35.3474,71.0372,10.0534,38.6463,33.1663,66.7853,56.0736,0.07,0.0777,115.9097,100.4776,1,0,15,Akron,46.9453,36.0419,70.607,8.7823,46.0517,32.1008,66.7109,6.7524,38.0169,30.5128,57.6251,51.411,0.0934,0.0867,102.993,97.5702,0,0,1
2011,1345,65,1389,43,3,Purdue,48.7805,36.4341,71.471,10.5224,44.8507,32.6255,69.7345,8.3841,32.9586,27.8794,61.4857,55.4545,0.0936,0.0878,109.5905,93.3402,2,0,14,St. Peter's,42.6799,34.3805,64.3579,12.3596,40.7705,30.5944,65.4902,10.9181,32.1549,31.4631,53.7167,52.5622,0.1174,0.1085,92.8869,91.0231,0,0,1
2011,1393,77,1232,60,3,Syracuse,52.6937,35.3503,66.4797,18.8571,44.4082,31.4839,66.6667,7.3801,31.6692,38.75,60.4701,63.3249,0.1302,0.0959,109.9216,94.6825,15,3,14,Indiana St.,46.3481,35.3968,71.1044,12.0841,44.4834,33.2168,71.8471,8.3859,36.2277,33.3722,55.4953,54.1547,0.0916,0.0916,100.3648,98.2764,0,0,1
2011,1400,85,1324,81,4,Texas,48.1458,37.5701,65.4144,11.7383,41.95,29.4545,68.5185,6.7136,25.4883,26.0787,50.8386,41.9118,0.0837,0.0773,109.4233,89.972,5,1,13,Oakland,55.8626,37.1742,71.8711,11.953,47.5506,36.2013,72.6457,6.8708,35.2515,28.6912,53.2875,48.7907,0.085,0.0919,117.0802,105.2766,0,0,1
2011,1433,74,1207,56,11,Virginia Commonwealth,48.0153,36.9684,71.4806,9.0968,48.668,33.5855,67.7763,11.4504,41.1765,30.0455,60.2273,53.3471,0.1239,0.0884,107.977,101.8681,0,0,6,Georgetown,54.6132,35.3968,73.4155,11.138,45.2785,33.652,70.7025,11.2768,36.9935,29.6822,59.2089,52.9172,0.0924,0.1072,107.9527,101.0925,2,1,1
2011,1449,68,1208,65,7,Washington,52.5365,37.1498,67.4157,12.2687,45.305,32.7957,67.982,6.7408,36.3274,27.6648,55.8907,45.6161,0.092,0.0813,113.9561,96.5379,3,0,10,Georgia,48.793,34.2105,69.7151,12.7559,43.3858,31.8792,69.9074,8.12,25.0137,31.94,60.1458,39.946,0.0965,0.1002,103.8391,96.693,0,0,1
2011,1140,89,1211,67,3,Brigham Young,50.2187,35.9281,76.2188,9.9591,45.2251,33.2815,68.7853,8.8192,37.8342,30.4884,52.0728,51.8814,0.1132,0.0808,113.2313,95.1031,0,0,11,Gonzaga,51.8791,36.1059,76.2389,10.1569,42.692,36.9436,70.2417,7.2218,28.0488,35.756,57.5419,47.7807,0.1051,0.0965,110.5722,95.2322,4,0,1
2011,1246,71,1452,63,4,Kentucky,48.8482,39.7454,70.9759,15.5296,42.4301,32.3575,72.3404,8.9431,32.3866,29.6618,48.1038,48.5516,0.0832,0.0793,113.6506,94.9064,1,0,5,West Virginia,47.4897,33.7152,71.0843,11.0121,46.9636,29.0541,69.6049,8.3951,33.4611,32.4028,62.7075,48.8032,0.0725,0.0998,107.7522,99.9148,2,1,1
2011,1458,70,1243,65,4,Wisconsin,48.8722,37.3656,81.8011,9.0284,45.2279,36.9835,74.3542,5.7331,41.1504,29.3868,55.2632,46.0993,0.0616,0.0678,118.351,101.3777,3,0,5,Kansas St.,46.4286,37.3984,65.9232,11.7314,45.1456,35.1738,71.0997,8.8889,32.8,28.3478,56.319,49.1781,0.0873,0.0952,104.7892,95.7427,1,0,1
2011,1242,73,1228,59,1,Kansas,56.8442,38.169,67.8654,10.6844,44.4832,29.7619,73.0273,6.9454,32.3757,34.5521,60.5027,49.652,0.1108,0.086,116.7659,92.5596,4,1,9,Illinois,50.5344,38.6667,72.9128,12.0731,45.6712,30.506,72.3101,7.2519,31.4136,34.8006,63.5347,53.2051,0.083,0.0843,106.7756,98.0817,2,1,1
2011,1266,66,1393,62,11,Marquette,50.5495,34.9177,69.5793,9.47,47.9859,35.7634,66.0194,8.3387,26.1223,33.9402,58.9928,60.0639,0.1044,0.0918,110.6293,101.2378,0,0,3,Syracuse,52.6937,35.3503,66.4797,18.8571,44.4082,31.4839,66.6667,7.3801,31.6692,38.75,60.4701,63.3249,0.1302,0.0959,109.9216,94.6825,15,3,1
2011,1314,86,1449,83,2,North Carolina,49.1369,32.7586,67.1982,13.1768,44.4227,33.1266,65.8621,6.5593,25.0216,34.4592,54.8851,50,0.0851,0.1029,105.4297,93.4452,4,3,7,Washington,52.5365,37.1498,67.4157,12.2687,45.305,32.7957,67.982,6.7408,36.3274,27.6648,55.8907,45.6161,0.092,0.0813,113.9561,96.5379,3,0,1
2011,1326,98,1206,66,1,Ohio St.,52.852,42.2849,70.118,9.1261,46.8677,33.9678,73.7101,8.5921,32.7343,34.5648,57.7188,50.5967,0.1103,0.0629,119.2011,93.4258,2,1,8,George Mason,50.4666,39.547,68.9415,8.9358,45.4915,32.6299,67.8511,8.5537,30.8602,33.3514,55.137,51.6426,0.1009,0.0832,112.8517,94.5228,1,1,1
2011,1433,94,1345,76,11,Virginia Commonwealth,48.0153,36.9684,71.4806,9.0968,48.668,33.5855,67.7763,11.4504,41.1765,30.0455,60.2273,53.3471,0.1239,0.0884,107.977,101.8681,0,0,3,Purdue,48.7805,36.4341,71.471,10.5224,44.8507,32.6255,69.7345,8.3841,32.9586,27.8794,61.4857,55.4545,0.0936,0.0878,109.5905,93.3402,2,0,1
2011,1242,77,1350,57,1,Kansas,56.8442,38.169,67.8654,10.6844,44.4832,29.7619,73.0273,6.9454,32.3757,34.5521,60.5027,49.652,0.1108,0.086,116.7659,92.5596,4,1,12,Richmond,49.8822,39.0476,68.7211,10.7714,44.7533,30.6189,68.7188,7.6198,36.6036,29.9075,59.436,49.8798,0.0932,0.0729,109.1121,94.8482,0,0,1
2011,1246,62,1326,60,4,Kentucky,48.8482,39.7454,70.9759,15.5296,42.4301,32.3575,72.3404,8.9431,32.3866,29.6618,48.1038,48.5516,0.0832,0.0793,113.6506,94.9064,1,0,1,Ohio St.,52.852,42.2849,70.118,9.1261,46.8677,33.9678,73.7101,8.5921,32.7343,34.5648,57.7188,50.5967,0.1103,0.0629,119.2011,93.4258,2,1,1
2011,1139,74,1196,71,8,Butler,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,109.5098,98.0368,1,1,2,Florida,51.6878,35.303,66.8456,9.4585,47.4368,31.0595,67.1875,8.2278,31.7003,33.2208,53.8223,48.3352,0.0913,0.0938,109.4048,96.6258,4,3,1
2011,1139,70,1433,62,8,Butler,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,109.5098,98.0368,1,1,11,Virginia Commonwealth,48.0153,36.9684,71.4806,9.0968,48.668,33.5855,67.7763,11.4504,41.1765,30.0455,60.2273,53.3471,0.1239,0.0884,107.977,101.8681,0,0,1
2011,1163,53,1139,41,3,Connecticut,47.6717,32.9114,76.2774,13.5714,42.381,32.7068,67.9699,8.3236,29.2713,32.2034,50.7123,51.4902,0.0948,0.0915,108.5852,98.411,12,3,8,Butler,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,109.5098,98.0368,1,1,1
2012,1378,65,1143,54,12,South Florida,49.0295,31.1538,70.9622,10.2796,43.1743,30.6897,70.568,9.8734,30.4985,32.294,54.3742,56.1878,0.0933,0.1167,97.6666,95.0723,0,0,12,California,50.8978,36.1111,74.415,7.9305,45.3172,32.8622,68.5149,5.8011,22.9787,29.9471,60.4703,49.1094,0.0705,0.0749,107.8545,92.4816,0,0,1
2012,1436,71,1249,59,16,Vermont,48.5947,34.0463,73.9496,6.4759,44.5783,31.675,67.8072,8.7278,29.3257,31.2273,56.0142,45.7216,0.096,0.0908,105.0145,94.6525,0,0,16,Lamar,45.288,33.0969,72.375,10.2601,45.448,34.0956,67.2414,8.3115,21.6812,25.7909,48.5577,50.4414,0.1133,0.0752,105.6296,95.4109,0,0,1
2012,1231,79,1308,66,4,Indiana,51.539,43.1262,76.3403,8.4559,46.1765,34.8726,70.2346,10.3794,27.5415,31.5895,51.3172,44.392,0.0966,0.0999,115.0583,98.1853,0,0,13,New Mexico St.,51.5193,32.839,66.4995,10.4522,48.1097,32.4675,66.4596,7.7348,24.5833,31.3486,51.6093,53.7102,0.0947,0.0851,108.8971,95.886,0,0,1
